	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000145936	0.16712804444011542	0.8321840760239624	0.1897	0.2082
ENSG00000145949	0.9999566203136232	1.0	0.9907	1.0
ENSG00000145975	0.8026469863749226	1.0	0.7429	0.5946
ENSG00000145979	0.6488196632140293	1.0	0.5677	0.5106
ENSG00000145990	0.7236192260091598	1.0	0.527	0.6754
ENSG00000146039	0.8983460846167663	1.0	0.705	0.829
ENSG00000146072	0.9991309426171826	1.0	0.9586	1.0
ENSG00000146085	0.4334256344164412	1.0	0.2212	0.6754
ENSG00000146122	0.4329894893208175	1.0	0.3122	0.4778
ENSG00000146147	0.9519828109628817	1.0	0.8339	0.8473
ENSG00000146151	0.7573115001024243	1.0	0.5385	0.7244
ENSG00000146192	0.19387611109066927	0.8783677369802838	0.0994	0.4833
ENSG00000146197	0.5422271380372544	1.0	0.2889	0.7369
ENSG00000146216	0.3758090958255311	1.0	0.5315	0.227
ENSG00000146221	0.23046115930412714	0.9038559862663463	0.4922	0.1231
ENSG00000146232	0.9999566203136232	1.0	0.9907	1.0
ENSG00000146247	0.01798853266585454	0.43265076934006624	0.0542	0.0477
ENSG00000146276	0.211648670472119	0.8927097482623325	0.168	0.3215
ENSG00000146350	0.9789742312493733	1.0	0.9907	0.8096
ENSG00000146378	0.5083495680980481	1.0	0.6032	0.3178
ENSG00000146409	0.9991309426171826	1.0	0.9586	1.0
ENSG00000146410	0.933163331962842	1.0	0.7486	0.8782
ENSG00000146414	0.8122224674706544	1.0	0.8654	0.5242
ENSG00000146426	0.9723938427821448	1.0	0.8882	0.8719
ENSG00000146453	0.5765446232587654	1.0	0.4639	0.5084
ENSG00000146530	0.8193433155216227	1.0	0.6328	0.7313
ENSG00000146555	0.999856383664362	1.0	1.0	0.9831
ENSG00000146592	0.015543900378276465	0.4184218124339056	0.0472	0.0462
ENSG00000146648	0.987524351442425	1.0	0.9907	0.8542
ENSG00000146729	0.12208964667443101	0.7544450948732481	0.3918	0.0672
ENSG00000146731	0.6373932559164376	1.0	0.3242	0.866
ENSG00000146757	0.35012945760152325	1.0	0.1803	0.6034
ENSG00000146802	0.08318676844184292	0.6745450336472781	0.0667	0.2436
ENSG00000146809	0.6759196145673099	1.0	0.6779	0.4609
ENSG00000146834	0.6063019760861246	1.0	0.6954	0.3697
ENSG00000146856	0.6320538182140827	1.0	0.4848	0.5705
ENSG00000146872	0.7231689927604024	1.0	0.4723	0.7527
ENSG00000146918	0.8364392874291418	1.0	0.6542	0.7424
ENSG00000146926	0.9991309426171826	1.0	0.9586	1.0
ENSG00000146938	0.029294503622941503	0.4960643845542304	0.0751	0.0611
ENSG00000146950	0.27136812905786556	0.943494072554704	0.2507	0.3024
ENSG00000146966	0.0202488142722429	0.4547621636512616	0.0144	0.2062
ENSG00000147010	0.3022546176406441	0.9774692915212704	0.2246	0.3925
ENSG00000147041	0.9725708077289374	1.0	0.8376	0.9254
ENSG00000147044	0.055118293263094476	0.6120926407658861	0.0324	0.3024
ENSG00000147050	0.33757237185066524	1.0	0.2677	0.3855
ENSG00000147065	0.12408303691990719	0.7598691471718592	0.073	0.3682
ENSG00000147081	0.1385155143210849	0.7830773090989624	0.5478	0.0565
ENSG00000147082	0.5243271414952319	1.0	0.6664	0.3024
ENSG00000147113	0.057300916740895436	0.6122318338720483	0.0766	0.1341
ENSG00000147119	0.9991309426171826	1.0	0.9586	1.0
ENSG00000147130	0.03899259868241123	0.5376119265116825	0.1056	0.0611
ENSG00000147133	0.003613973596026998	0.2870956965813762	0.013	0.0316
ENSG00000147144	0.21525730968512846	0.8935671481478163	0.673	0.0821
ENSG00000147162	0.4739434509680024	1.0	0.2228	0.7699
ENSG00000147180	0.5366159736899737	1.0	0.481	0.4351
ENSG00000147202	0.40598228272363235	1.0	0.2483	0.545
ENSG00000147231	0.21859931681627776	0.8935680877473113	0.3506	0.1609
ENSG00000147251	0.5321746386064221	1.0	0.4652	0.4438
ENSG00000147255	0.7908650622399642	1.0	0.8171	0.5233
ENSG00000147257	0.6003731405182074	1.0	0.3534	0.7152
ENSG00000147316	0.49770933189494504	1.0	0.6588	0.2813
ENSG00000147394	0.7233461253364226	1.0	0.5528	0.6434
ENSG00000147402	0.24713459353814027	0.9222786852375182	0.2276	0.2928
ENSG00000147416	0.03725640672948616	0.531689877920885	0.2611	0.0234
ENSG00000147443	0.2905952879813718	0.9659148427421759	0.2324	0.3589
ENSG00000147457	0.3924104462741056	1.0	0.3222	0.3992
ENSG00000147459	0.9526849575677578	1.0	0.9983	0.7098
ENSG00000147481	0.16833739873894182	0.8321840760239624	0.1372	0.2906
ENSG00000147485	0.016873385648716988	0.42918611629309183	0.0308	0.0779
ENSG00000147488	0.10850001098840845	0.7323733471883614	0.199	0.1139
ENSG00000147526	0.649354374639229	1.0	0.4059	0.7152
ENSG00000147536	0.5311301393025177	1.0	0.3047	0.6754
ENSG00000147548	0.018623606799046066	0.4424911227835364	0.0218	0.1235
ENSG00000147570	0.9630421341992079	1.0	0.9907	0.7477
ENSG00000147596	0.11907613507745096	0.7510408873769938	0.064	0.3985
ENSG00000147606	0.8626114562464019	1.0	0.7695	0.6809
ENSG00000147614	0.5962016699657213	1.0	0.5343	0.4674
ENSG00000147642	0.908121366620621	1.0	0.8931	0.6754
ENSG00000147647	0.2202891599277197	0.8935680877473113	0.1212	0.4703
ENSG00000147650	0.9999566203136232	1.0	0.9907	1.0
ENSG00000147679	0.6846023345466746	1.0	0.658	0.4863
ENSG00000147689	0.8134025964249729	1.0	0.6477	0.7027
ENSG00000147697	0.8320677294374247	1.0	0.6833	0.702
ENSG00000147724	0.5688666495275998	1.0	0.5591	0.4124
ENSG00000147799	0.5691272711300346	1.0	0.4972	0.4641
ENSG00000147852	0.08612375255009996	0.689192386963762	0.0922	0.184
ENSG00000147889	0.7873199614025166	1.0	0.605	0.6999
ENSG00000148053	0.6591373706533173	1.0	0.5021	0.5941
ENSG00000148082	0.9999566203136232	1.0	0.9907	1.0
ENSG00000148136	0.1312270938013933	0.7697818995239627	0.2676	0.1079
ENSG00000148143	0.27648157599618695	0.9510842092349192	0.3992	0.1949
ENSG00000148180	0.9068006928304089	1.0	0.7402	0.8114
ENSG00000148187	0.7572423582905279	1.0	0.5331	0.7316
ENSG00000148204	0.7708688907720482	1.0	0.6534	0.6195
ENSG00000148337	0.08337242555829538	0.6745450336472781	0.1012	0.161
ENSG00000148357	0.993775757836246	1.0	0.9998	0.8907
ENSG00000148396	0.2205395820608813	0.8935680877473113	0.674	0.0847
ENSG00000148400	0.21803508573014885	0.8935680877473113	0.2361	0.2381
ENSG00000148408	0.27217813894717424	0.9442286314353017	0.1795	0.4241
ENSG00000148429	0.4679882975919304	1.0	0.249	0.6754
ENSG00000148459	0.18786010908761885	0.8649715818254123	0.1307	0.3525
ENSG00000148468	0.2509760775129606	0.9254821099822151	0.2664	0.2555
ENSG00000148482	0.36427862207538453	1.0	0.4291	0.2686
ENSG00000148498	0.1260571312641532	0.7632675347571377	0.2612	0.105
ENSG00000148513	0.38089269651673696	1.0	0.6663	0.1847
ENSG00000148516	0.9999985541804699	1.0	0.9983	1.0
ENSG00000148541	0.32357024116577504	1.0	0.7889	0.1231
ENSG00000148584	0.9802955356239645	1.0	0.8931	0.9049
ENSG00000148600	0.8254925392497597	1.0	0.6919	0.6805
ENSG00000148602	0.4143402131875995	1.0	0.3801	0.3671
ENSG00000148606	0.9553715038267732	1.0	0.8186	0.8753
ENSG00000148688	0.9748413762206039	1.0	0.9907	0.7916
ENSG00000148773	0.8292826766742645	1.0	0.7316	0.6505
ENSG00000148814	0.883143890113815	1.0	0.9586	0.5814
ENSG00000148824	0.0462110045664299	0.5815140302672984	0.0268	0.2953
ENSG00000148835	0.8283008169616524	1.0	0.8146	0.5826
ENSG00000148842	0.30975862728631265	0.9864002001377126	0.1102	0.8282
ENSG00000148843	0.999706069229146	1.0	0.9976	0.9782
ENSG00000148848	0.8351197970256572	1.0	0.662	0.7309
ENSG00000148942	0.2763883369016157	0.9510842092349192	0.9983	0.0779
ENSG00000148948	0.37738342347980836	1.0	0.31	0.3916
ENSG00000149050	0.8109482285818272	1.0	0.5892	0.7672
ENSG00000149091	0.187951410602194	0.8649715818254123	0.4341	0.1062
ENSG00000149100	0.3946804879868122	1.0	0.4503	0.2881
ENSG00000149115	0.024428725470593604	0.4791914470540516	0.2607	0.0142
ENSG00000149124	0.11132174371647385	0.7348340368602185	0.1786	0.1311
ENSG00000149133	0.4129099478976421	1.0	0.4151	0.3344
ENSG00000149136	0.6782761783079267	1.0	0.4626	0.6798
ENSG00000149150	0.7153112519374558	1.0	0.5307	0.6557
ENSG00000149177	0.9063055539942465	1.0	0.6807	0.8809
ENSG00000149179	0.9967800083455994	1.0	0.9586	0.9606
ENSG00000149243	0.6896485234721397	1.0	0.6903	0.47
ENSG00000149256	0.8204250031278597	1.0	0.7471	0.6213
ENSG00000149260	0.3830850773857064	1.0	0.2038	0.609
ENSG00000149269	0.7012740014030061	1.0	0.6615	0.5063
ENSG00000149292	0.6350477294479773	1.0	0.6716	0.4153
ENSG00000149294	0.16057090252817152	0.8243715515056043	0.2685	0.1396
ENSG00000149295	0.5519251811715022	1.0	0.3498	0.6267
ENSG00000149308	0.1930163493763688	0.8777375531729531	0.1778	0.2686
ENSG00000149311	0.048507558983242216	0.5830418364064212	0.0433	0.1938
ENSG00000149328	0.9889748725408136	1.0	0.9918	0.8623
ENSG00000149357	0.994571964733929	1.0	0.9586	0.9364
ENSG00000149380	0.5582722312145061	1.0	0.6351	0.3518
ENSG00000149403	0.2884555161805735	0.9646657469650385	0.3421	0.2413
ENSG00000149435	0.9844327704577566	1.0	0.9907	0.8366
ENSG00000149451	0.5309636617435359	1.0	0.3761	0.5469
ENSG00000149483	0.9809290981691873	1.0	0.8872	0.9143
ENSG00000149488	0.14569498301247896	0.7991071927844297	0.0781	0.423
ENSG00000149503	0.477066664860627	1.0	0.3836	0.4518
ENSG00000149516	0.4543598666548314	1.0	0.9983	0.1609
ENSG00000149527	0.15470057716283037	0.8161054543959985	0.7729	0.0462
ENSG00000149532	0.9999566203136232	1.0	0.9907	1.0
ENSG00000149547	0.4904587379037286	1.0	0.5656	0.3201
ENSG00000149548	0.7160284135049599	1.0	0.5811	0.6
ENSG00000149571	0.687777338840438	1.0	0.6578	0.4907
ENSG00000149639	0.4401332782825774	1.0	0.3257	0.4696
ENSG00000149654	0.4999676759722248	1.0	0.2989	0.6245
ENSG00000149742	0.3715962405718327	1.0	0.2481	0.4783
ENSG00000149761	0.712935307024797	1.0	0.7236	0.4778
ENSG00000149781	0.1505537802861322	0.8089266088969491	0.2141	0.161
ENSG00000149782	0.7685675142976105	1.0	0.7492	0.5369
ENSG00000149809	0.7080873111851862	1.0	0.6456	0.5285
ENSG00000149926	0.16819128188817	0.8321840760239624	0.6518	0.0611
ENSG00000149929	0.8445284401107059	1.0	0.6655	0.7469
ENSG00000149948	0.010610703605401506	0.3787383743540851	0.0599	0.0234
ENSG00000149970	0.19683253434672598	0.8783677369802838	0.3969	0.1235
ENSG00000149972	0.36742089994620564	1.0	0.2131	0.5477
ENSG00000150093	0.050910322169403055	0.5936397658761083	0.1324	0.0672
ENSG00000150261	0.06968002960954955	0.6491467804050741	0.0678	0.1925
ENSG00000150275	0.5399680388750341	1.0	0.4059	0.5209
ENSG00000150361	0.3115131120029293	0.9889049076012204	0.2545	0.3615
ENSG00000150394	0.0013457199757855864	0.25573034630475533	0.0043	0.0316
ENSG00000150457	0.3666447548043825	1.0	0.4458	0.261
ENSG00000150471	0.012467101607144038	0.4059852827174243	0.0335	0.0504
ENSG00000150510	0.6070483213168534	1.0	0.5033	0.5119
ENSG00000150526	0.17522880105214234	0.849132450948326	0.6254	0.0672
ENSG00000150527	0.7942770273101373	1.0	0.5163	0.836
ENSG00000150551	0.654221562981057	1.0	0.5098	0.5772
ENSG00000150625	0.3300089885214459	1.0	0.1479	0.6754
ENSG00000150627	0.22041730894882616	0.8935680877473113	0.1795	0.3178
ENSG00000150630	0.9819946097252081	1.0	0.9907	0.824
ENSG00000150637	0.7813607024000089	1.0	0.7563	0.5508
ENSG00000150672	0.6248360189292828	1.0	0.7819	0.3466
ENSG00000150687	0.07592116277510197	0.6603342074463494	0.052	0.279
ENSG00000150712	0.7160800603764284	1.0	0.5163	0.6754
ENSG00000150760	0.6672168134906101	1.0	0.5144	0.593
ENSG00000150764	0.9999566203136232	1.0	0.9907	1.0
ENSG00000150768	0.5263435770788971	1.0	0.5229	0.3878
ENSG00000150893	0.5486465330516308	1.0	0.3579	0.6065
ENSG00000150907	0.015317089434565334	0.4165606030900742	0.0319	0.0672
ENSG00000150967	0.11285269599084602	0.7354949378771105	0.0562	0.4239
ENSG00000150990	0.656658237193539	1.0	0.3761	0.7877
ENSG00000150991	0.40365353982514984	1.0	0.5172	0.2594
ENSG00000150995	0.3241510479895491	1.0	0.1604	0.607
ENSG00000151005	0.4056289120355627	1.0	0.1944	0.6952
ENSG00000151012	0.9242460166584827	1.0	0.7672	0.8302
ENSG00000151025	0.2525764929394656	0.9254821099822151	0.2143	0.3204
ENSG00000151062	0.1087897679041454	0.7323733471883614	0.0905	0.2513
ENSG00000151065	0.31695515945713204	0.9940248860543894	0.3398	0.2775
ENSG00000151067	0.1871647969860144	0.8649715818254123	0.2264	0.2025
ENSG00000151093	0.2710292233100675	0.943494072554704	0.4418	0.1713
ENSG00000151131	0.1982751476903023	0.8788334456554976	0.3691	0.1341
ENSG00000151148	0.9333331104635383	1.0	0.7213	0.912
ENSG00000151150	0.6340352007326746	1.0	0.4683	0.5939
ENSG00000151208	0.7876677165196753	1.0	0.7967	0.532
ENSG00000151240	0.006265122546423529	0.3512120189815582	0.0175	0.0438
ENSG00000151276	0.092099655213012	0.706967012541893	0.0371	0.4972
ENSG00000151292	0.01703117601522175	0.42963419330579966	0.0525	0.0462
ENSG00000151320	0.10455558973382373	0.7300352468833459	0.4682	0.0462
ENSG00000151322	0.9933087698843125	1.0	0.9918	0.8939
ENSG00000151360	0.6911781332038227	1.0	0.516	0.6314
ENSG00000151376	0.04237517412840852	0.5614918132949327	0.0974	0.0732
ENSG00000151388	0.012436451702709794	0.4059852827174243	0.0184	0.0915
ENSG00000151445	0.9086402479451016	1.0	0.9907	0.6099
ENSG00000151458	0.8801386321803036	1.0	0.7871	0.7016
ENSG00000151461	0.20010584518313146	0.87927577995201	0.243	0.2062
ENSG00000151466	0.2942471940384399	0.9682850309062873	0.3115	0.2725
ENSG00000151490	0.5074133437502575	1.0	0.4209	0.4541
ENSG00000151491	0.36279306348399665	1.0	0.3929	0.2916
ENSG00000151503	0.8307968478034587	1.0	0.6629	0.721
ENSG00000151572	0.5830103829726508	1.0	0.3494	0.6879
ENSG00000151577	0.9991309426171826	1.0	0.9586	1.0
ENSG00000151611	0.9991309426171826	1.0	0.9586	1.0
ENSG00000151617	0.9773456780080472	1.0	0.8664	0.9174
ENSG00000151623	0.306301255645111	0.9799721801171872	0.133	0.6754
ENSG00000151651	0.06034718652332316	0.6155631280329134	0.0886	0.1235
ENSG00000151655	0.9656471126516519	1.0	0.8848	0.8472
ENSG00000151687	0.4281105458233465	1.0	0.4965	0.2953
ENSG00000151693	0.011410337054590602	0.3896409903528306	0.0088	0.1732
ENSG00000151718	0.5086120125738697	1.0	0.5916	0.3243
ENSG00000151726	0.07880069595273287	0.6631417236295224	0.08	0.1899
ENSG00000151746	0.29677321446784255	0.9687006414738418	0.1824	0.471
ENSG00000151779	0.5446775382320515	1.0	0.4378	0.4899
ENSG00000151790	0.9614110062397383	1.0	0.7944	0.9257
ENSG00000151812	0.15245485373654455	0.8109572267720591	0.0701	0.4998
ENSG00000151834	0.8498515128757034	1.0	0.9907	0.5095
ENSG00000151835	0.22006497225843957	0.8935680877473113	0.1278	0.4454
ENSG00000151838	0.21244474558809934	0.8927097482623325	0.3102	0.175
ENSG00000151846	0.06883954261530234	0.6472183991285327	0.0612	0.2101
ENSG00000151849	0.5530425957593138	1.0	0.5749	0.3826
ENSG00000151876	0.3587377109096166	1.0	0.2499	0.451
ENSG00000151892	0.6417612270836999	1.0	0.795	0.3575
ENSG00000151914	0.15950321672845058	0.8229765782423951	0.283	0.1313
ENSG00000151952	0.9999566203136232	1.0	0.9907	1.0
ENSG00000152034	0.9437278292081122	1.0	0.782	0.8745
ENSG00000152061	0.41595626560938614	1.0	0.3415	0.411
ENSG00000152076	0.9885256934277331	1.0	0.9586	0.8892
ENSG00000152092	0.056511996249875796	0.6122318338720483	0.2894	0.0349
ENSG00000152127	0.6957917860494023	1.0	0.5432	0.6074
ENSG00000152137	0.4729644363689599	1.0	0.4503	0.3797
ENSG00000152192	0.2073450799759602	0.8863496096601367	0.1429	0.3677
ENSG00000152208	0.48538701320071986	1.0	0.4114	0.4329
ENSG00000152214	0.04274820650912048	0.5638211870695815	0.0297	0.2426
ENSG00000152217	0.049656761725369924	0.5910600958767332	0.3029	0.0285
ENSG00000152219	0.9640337261538944	1.0	0.8644	0.8608
ENSG00000152223	0.1281349077479167	0.7632732386963127	0.1815	0.1543
ENSG00000152270	0.11179963351788735	0.7348340368602185	0.1701	0.1384
ENSG00000152332	0.0930344266581411	0.7102129955347509	0.0713	0.262
ENSG00000152402	0.02143298103440383	0.4547621636512616	0.0257	0.1235
ENSG00000152409	0.07886098173304246	0.6631417236295224	0.2304	0.066
ENSG00000152443	0.36039968320446203	1.0	0.2723	0.4167
ENSG00000152475	0.4516032317549964	1.0	0.5262	0.3024
ENSG00000152520	0.3458865355671743	1.0	0.6639	0.161
ENSG00000152527	0.9950076638514194	1.0	0.9586	0.9407
ENSG00000152556	0.7273591269558469	1.0	0.6305	0.5703
ENSG00000152578	0.4471824367966871	1.0	0.5033	0.3114
ENSG00000152580	0.5389273009184741	1.0	0.4181	0.5041
ENSG00000152582	0.1693211685065521	0.8336857533696099	0.4185	0.096
ENSG00000152583	0.29474062274579105	0.9682850309062873	0.5605	0.1518
ENSG00000152620	0.869746509223696	1.0	0.9907	0.5402
ENSG00000152669	0.2477024113187033	0.9222786852375182	0.2045	0.3269
ENSG00000152672	0.49979132521750913	1.0	0.4216	0.4425
ENSG00000152689	0.3635633780514296	1.0	0.4024	0.2856
ENSG00000152763	0.8974183478005386	1.0	0.741	0.7864
ENSG00000152779	0.0007129427448903103	0.2436859623722436	0.0011	0.0611
ENSG00000152818	0.5220269732439418	1.0	0.4533	0.4414
ENSG00000152822	0.4041994727713709	1.0	0.336	0.4001
ENSG00000152894	0.845545706955064	1.0	0.9907	0.5032
ENSG00000152910	0.4881830466618685	1.0	0.2809	0.6398
ENSG00000152936	0.9353995148713908	1.0	0.7716	0.859
ENSG00000152977	0.05324567841148076	0.6023998630113194	0.1206	0.0779
ENSG00000153046	0.5811786024260903	1.0	0.6057	0.3947
ENSG00000153064	0.5098833124460557	1.0	0.4741	0.4063
ENSG00000153066	0.8058469546349207	1.0	0.7318	0.609
ENSG00000153071	0.8066900823347156	1.0	0.6753	0.6615
ENSG00000153113	0.07753959894861917	0.6631417236295224	0.2216	0.0672
ENSG00000153157	0.7309656327695568	1.0	0.5995	0.6057
ENSG00000153187	0.9255916536006005	1.0	0.8387	0.763
ENSG00000153201	0.6869943936311591	1.0	0.5488	0.5869
ENSG00000153207	0.7610289685363576	1.0	0.8225	0.4791
ENSG00000153214	0.679076095680774	1.0	0.6904	0.4565
ENSG00000153234	0.37793772619837795	1.0	0.535	0.2274
ENSG00000153237	0.6791429908179035	1.0	0.6559	0.4806
ENSG00000153253	0.0159985787489495	0.4201551697792066	0.0243	0.0928
ENSG00000153266	0.8961756446892042	1.0	0.7269	0.7985
ENSG00000153283	0.9999971176932312	1.0	0.9976	1.0
ENSG00000153292	0.04874276041002268	0.5847223509069257	0.0299	0.2823
ENSG00000153317	0.9991309426171826	1.0	0.9586	1.0
ENSG00000153347	0.08326462125926193	0.6745450336472781	0.3521	0.0462
ENSG00000153404	0.3372048714810899	1.0	0.3231	0.3189
ENSG00000153558	0.7058699667792292	1.0	0.6026	0.5628
ENSG00000153575	0.053780634718214704	0.6038008989425936	0.077	0.1235
ENSG00000153707	0.007091153858837074	0.36223977628892723	0.0037	0.2386
ENSG00000153721	0.171006958755056	0.835943107789867	0.145	0.2807
ENSG00000153779	0.4490885123229287	1.0	0.3389	0.4655
ENSG00000153802	0.7074666836183536	1.0	0.6591	0.5168
ENSG00000153820	0.5597207556219064	1.0	0.5668	0.3959
ENSG00000153822	0.7455672271213674	1.0	0.6494	0.5818
ENSG00000153827	0.9250441745215885	1.0	0.9907	0.6447
ENSG00000153885	0.9999566203136232	1.0	0.9907	1.0
ENSG00000153896	0.43041169281302183	1.0	0.2973	0.4972
ENSG00000153898	0.6632992109190722	1.0	0.6434	0.469
ENSG00000153902	0.17233327720813318	0.8397480042017936	0.5617	0.0732
ENSG00000153914	0.655822251145735	1.0	0.7336	0.4029
ENSG00000153922	0.6602118001945907	1.0	0.4437	0.6743
ENSG00000153930	0.7608204906111935	1.0	0.8497	0.4635
ENSG00000153933	0.8664621195930237	1.0	0.741	0.7152
ENSG00000153944	0.4792109208324846	1.0	0.4281	0.4077
ENSG00000153956	0.30951294940257434	0.9861301350508215	0.1621	0.5624
ENSG00000153993	0.8030558945045865	1.0	0.7535	0.5869
ENSG00000154007	0.27609175277754994	0.9510842092349192	0.6308	0.1231
ENSG00000154122	0.9999566203136232	1.0	0.9907	1.0
ENSG00000154127	0.5518686292093652	1.0	0.7856	0.279
ENSG00000154133	0.5131824327089887	1.0	0.4458	0.4366
ENSG00000154143	0.7546236823961475	1.0	0.7245	0.5345
ENSG00000154162	0.11169974571820629	0.7348340368602185	0.1278	0.184
ENSG00000154174	0.9695586687083143	1.0	0.8436	0.9052
ENSG00000154175	0.04502899197504362	0.5750577516812863	0.1004	0.0764
ENSG00000154188	0.9908913244275958	1.0	0.8681	1.0
ENSG00000154222	0.249864863809949	0.9249224729196784	0.3709	0.1824
ENSG00000154229	0.02103349362713447	0.4547621636512616	0.0462	0.0672
ENSG00000154237	0.18200206915749528	0.8533641832771119	0.4323	0.1022
ENSG00000154240	0.8304195963371529	1.0	0.7069	0.6754
ENSG00000154258	0.20163632069896031	0.8814507014397788	0.2462	0.2056
ENSG00000154262	0.481907654029215	1.0	0.2985	0.5899
ENSG00000154265	0.5752107196090898	1.0	0.5194	0.4523
ENSG00000154269	0.023669480405616894	0.47261861526524934	0.0349	0.1022
ENSG00000154305	0.33514710674801096	1.0	0.2802	0.3645
ENSG00000154310	0.4842288088033241	1.0	0.5119	0.3466
ENSG00000154330	0.8962621439801333	1.0	0.9766	0.5945
ENSG00000154342	0.9749961537186423	1.0	0.9822	0.7991
ENSG00000154358	0.9999977934548773	1.0	1.0	0.9979
ENSG00000154370	0.6165273168705796	1.0	0.3834	0.6904
ENSG00000154380	0.4922763331830503	1.0	0.3691	0.4934
ENSG00000154415	0.9349964005749922	1.0	0.898	0.737
ENSG00000154438	0.48338694986682107	1.0	0.5456	0.3243
ENSG00000154447	0.6577803572474374	1.0	0.4246	0.6999
ENSG00000154451	0.650746085570443	1.0	0.5022	0.5803
ENSG00000154493	0.4332269669574321	1.0	0.4391	0.34
ENSG00000154511	0.7421939917163924	1.0	0.7275	0.5146
ENSG00000154556	0.24188326187077436	0.9213678443889902	0.3517	0.184
ENSG00000154639	0.11528162818803023	0.7445568381444603	0.0777	0.315
ENSG00000154646	0.7022203934665032	1.0	0.6185	0.5429
ENSG00000154654	0.21278052150919446	0.8927097482623325	0.3381	0.1609
ENSG00000154655	0.8291191194408714	1.0	0.6904	0.689
ENSG00000154678	0.6357086807099378	1.0	0.599	0.4665
ENSG00000154719	0.9007337878674695	1.0	0.7042	0.8363
ENSG00000154721	0.8199124490805878	1.0	0.9711	0.4773
ENSG00000154727	0.9832169523269559	1.0	0.9641	0.8531
ENSG00000154734	0.9672980984120104	1.0	0.9907	0.7625
ENSG00000154736	0.012448777161279234	0.4059852827174243	0.0199	0.0847
ENSG00000154764	0.2542021619199143	0.9254821099822151	0.2164	0.3201
ENSG00000154783	0.9812618821778987	1.0	0.878	0.9257
ENSG00000154845	0.9501816668853169	1.0	0.8095	0.8665
ENSG00000154864	0.9578544759887987	1.0	0.8404	0.8616
ENSG00000154914	0.5602272608956578	1.0	0.7916	0.2839
ENSG00000154928	0.8079844722561713	1.0	0.5528	0.811
ENSG00000154975	0.5748992392034409	1.0	0.3409	0.6885
ENSG00000154978	0.028205589881745596	0.49227257411355496	0.016	0.2742
ENSG00000155011	0.8229510073512911	1.0	0.7348	0.6362
ENSG00000155034	0.23669039148058912	0.9148247791778129	0.7083	0.0887
ENSG00000155052	0.013331058201767498	0.4059852827174243	0.0099	0.1843
ENSG00000155085	0.22244451907053786	0.8935680877473113	0.2114	0.2732
ENSG00000155087	0.31513856746332625	0.9921928189780124	0.3482	0.2686
ENSG00000155090	0.3602522227398427	1.0	0.1679	0.6754
ENSG00000155093	0.13460157951384832	0.778310755020977	0.2619	0.1139
ENSG00000155111	0.09690023601204412	0.7177908322732323	0.2052	0.0958
ENSG00000155249	0.0029402768010051705	0.273143895950936	0.0018	0.1809
ENSG00000155269	0.9617283422171267	1.0	0.8549	0.8614
ENSG00000155307	0.03588323445798136	0.5237243505414899	0.0473	0.1235
ENSG00000155393	0.6824062755637815	1.0	0.6821	0.4663
ENSG00000155495	0.8940364433141248	1.0	0.8536	0.6754
ENSG00000155511	0.10561979074600969	0.7300352468833459	0.1774	0.1235
ENSG00000155592	0.43119510580419906	1.0	0.3322	0.4462
ENSG00000155657	0.11253257176937947	0.7354207515418936	0.0308	0.7707
ENSG00000155660	0.9290764089761839	1.0	0.9592	0.6754
ENSG00000155714	0.09153423559155649	0.7051320404169792	0.1365	0.1341
ENSG00000155719	0.30248502147059597	0.9774692915212704	0.7169	0.1231
ENSG00000155729	0.2034860712521026	0.8814507014397788	0.7	0.0732
ENSG00000155749	0.20716707145078184	0.8862066629401902	0.2308	0.2274
ENSG00000155754	0.8140698073019003	1.0	0.6026	0.7567
ENSG00000155755	0.4803659481340764	1.0	0.2594	0.6754
ENSG00000155761	0.9999662877267013	1.0	0.9918	1.0
ENSG00000155792	0.7072940707523762	1.0	0.5866	0.5804
ENSG00000155816	0.6695901792643144	1.0	0.4231	0.7257
ENSG00000155846	0.5039124460075941	1.0	0.5373	0.3518
ENSG00000155849	0.986682920816518	1.0	0.9907	0.8492
ENSG00000155858	0.08827903685062222	0.6964613846773671	0.2131	0.0821
ENSG00000155890	0.8272262406840343	1.0	0.5921	0.7991
ENSG00000155893	0.9289003651534752	1.0	0.9586	0.6754
ENSG00000155897	0.6664933919845122	1.0	0.6134	0.4963
ENSG00000155926	0.39353348779814046	1.0	0.1712	0.7545
ENSG00000155966	0.5725049789687029	1.0	0.5129	0.4544
ENSG00000155974	0.9360748898172067	1.0	0.8339	0.7968
ENSG00000156011	0.877387544167729	1.0	0.7657	0.7152
ENSG00000156042	0.22592386684883625	0.8970131223223219	0.1894	0.3114
ENSG00000156076	0.7609589777273146	1.0	0.9586	0.411
ENSG00000156096	0.9931391667864506	1.0	0.9976	0.8873
ENSG00000156103	0.0038109486147483995	0.2870956965813762	0.0116	0.0376
ENSG00000156113	0.274504640622937	0.9490769582733243	0.599	0.1286
ENSG00000156170	0.895466300470304	1.0	0.9937	0.5828
ENSG00000156172	0.4229628626615356	1.0	0.371	0.388
ENSG00000156218	0.032143466899060225	0.5004474787915855	0.0367	0.1396
ENSG00000156261	0.13924213163423638	0.7830773090989624	0.1198	0.2601
ENSG00000156273	0.9174964944364021	1.0	0.9983	0.6234
ENSG00000156299	0.5265490853004969	1.0	0.5088	0.3988
